name,length,split
39027_pilon,2688,7
50117_pilon,2688,8
194888_pilon,2688,9
263486_pilon,2686,10
87669_pilon,2685,1
64698_pilon,2685,2
75798_pilon,2684,3
141397_pilon,2682,4
63864_pilon,2682,5
100834_pilon,2682,6
71814_pilon,2682,7
67810_pilon,2682,8
114403_pilon,2681,9
55519_pilon,2680,10
39421_pilon,2680,1
70450_pilon,2680,2
63617_pilon,2680,3
70290_pilon,2678,4
74035_pilon,2677,5
190856_pilon,2677,6
70040_pilon,2676,7
246740_pilon,2676,8
119716_pilon,2676,9
40333_pilon,2676,10
56477_pilon,2676,1
258748_pilon,2675,2
59428_pilon,2675,3
255934_pilon,2675,4
62723_pilon,2675,5
156766_pilon,2674,6
261145_pilon,2674,7
202216_pilon,2674,8
69947_pilon,2673,9
74338_pilon,2673,10
55685_pilon,2671,1
67281_pilon,2670,2
254893_pilon,2670,3
189828_pilon,2669,4
157094_pilon,2669,5
67689_pilon,2668,6
60987_pilon,2668,7
169144_pilon,2668,8
151930_pilon,2667,9
248600_pilon,2667,10
70439_pilon,2666,1
42189_pilon,2665,2
138361_pilon,2665,3
56789_pilon,2664,4
102962_pilon,2663,5
48417_pilon,2662,6
61411_pilon,2662,7
61042_pilon,2662,8
145210_pilon,2662,9
72740_pilon,2661,10
70855_pilon,2660,1
57902_pilon,2660,2
95234_pilon,2660,3
35704_pilon,2660,4
164582_pilon,2659,5
56522_pilon,2659,6
65250_pilon,2659,7
94218_pilon,2658,8
243080_pilon,2658,9
66571_pilon,2657,10
124151_pilon,2657,1
263477_pilon,2656,2
70354_pilon,2656,3
69659_pilon,2656,4
59408_pilon,2655,5
68920_pilon,2655,6
61043_pilon,2655,7
239493_pilon,2655,8
73124_pilon,2654,9
72285_pilon,2654,10
56521_pilon,2654,1
239495_pilon,2654,2
38049_pilon,2653,3
63205_pilon,2652,4
61691_pilon,2652,5
68660_pilon,2651,6
91125_pilon,2650,7
38684_pilon,2649,8
260408_pilon,2649,9
59542_pilon,2649,10
72377_pilon,2649,1
212928_pilon,2649,2
73412_pilon,2647,3
93492_pilon,2647,4
61394_pilon,2647,5
71895_pilon,2646,6
38693_pilon,2646,7
66690_pilon,2646,8
58924_pilon,2644,9
152059_pilon,2644,10
244664_pilon,2643,1
86512_pilon,2643,2
243398_pilon,2643,3
247296_pilon,2643,4
138823_pilon,2642,5
72587_pilon,2642,6
68878_pilon,2641,7
63856_pilon,2641,8
61966_pilon,2641,9
48269_pilon,2640,10
48800_pilon,2640,1
34558_pilon,2640,2
59254_pilon,2640,3
65677_pilon,2640,4
83875_pilon,2640,5
60598_pilon,2639,6
66792_pilon,2639,7
105797_pilon,2639,8
66784_pilon,2638,9
157833_pilon,2636,10
40020_pilon,2636,1
150978_pilon,2635,2
263923_pilon,2635,3
78716_pilon,2635,4
58830_pilon,2635,5
41782_pilon,2634,6
241466_pilon,2634,7
74119_pilon,2634,8
63456_pilon,2633,9
80752_pilon,2633,10
34597_pilon,2633,1
68243_pilon,2632,2
97510_pilon,2632,3
68460_pilon,2632,4
58770_pilon,2632,5
70812_pilon,2632,6
263544_pilon,2631,7
259084_pilon,2630,8
251983_pilon,2630,9
222989_pilon,2629,10
169158_pilon,2628,1
38710_pilon,2628,2
61586_pilon,2628,3
271186_pilon,2628,4
175472_pilon,2628,5
63243_pilon,2628,6
34049_pilon,2627,7
50400_pilon,2627,8
61557_pilon,2627,9
163380_pilon,2627,10
33282_pilon,2626,1
146841_pilon,2626,2
169550_pilon,2626,3
232612_pilon,2626,4
72619_pilon,2624,5
72277_pilon,2624,6
251982_pilon,2623,7
73835_pilon,2623,8
72315_pilon,2621,9
61442_pilon,2621,10
67139_pilon,2621,1
72980_pilon,2621,2
50352_pilon,2620,3
182016_pilon,2620,4
66320_pilon,2619,5
233384_pilon,2617,6
36303_pilon,2616,7
169411_pilon,2616,8
73967_pilon,2616,9
99883_pilon,2615,10
260727_pilon,2615,1
74141_pilon,2613,2
61860_pilon,2613,3
38556_pilon,2612,4
71118_pilon,2612,5
99574_pilon,2611,6
80440_pilon,2611,7
96274_pilon,2610,8
71394_pilon,2608,9
169038_pilon,2607,10
120985_pilon,2607,1
38112_pilon,2607,2
205160_pilon,2606,3
222471_pilon,2606,4
60110_pilon,2606,5
231114_pilon,2605,6
60581_pilon,2605,7
75964_pilon,2604,8
72605_pilon,2603,9
65092_pilon,2603,10
55863_pilon,2602,1
229322_pilon,2600,2
69751_pilon,2599,3
65430_pilon,2599,4
37614_pilon,2599,5
59642_pilon,2597,6
50558_pilon,2597,7
56416_pilon,2597,8
65222_pilon,2595,9
151654_pilon,2595,10
181728_pilon,2595,1
50484_pilon,2595,2
214831_pilon,2594,3
61554_pilon,2594,4
190688_pilon,2594,5
54646_pilon,2594,6
50306_pilon,2594,7
36286_pilon,2593,8
56694_pilon,2593,9
61189_pilon,2592,10
60796_pilon,2592,1
58795_pilon,2592,2
198259_pilon,2591,3
73136_pilon,2591,4
60590_pilon,2591,5
59277_pilon,2590,6
73546_pilon,2590,7
63483_pilon,2590,8
211487_pilon,2590,9
72845_pilon,2587,10
39302_pilon,2587,1
67603_pilon,2586,2
246303_pilon,2586,3
97469_pilon,2585,4
149010_pilon,2585,5
63033_pilon,2585,6
142960_pilon,2585,7
225166_pilon,2585,8
65710_pilon,2584,9
64588_pilon,2582,10
232691_pilon,2581,1
67035_pilon,2580,2
37993_pilon,2580,3
246075_pilon,2579,4
72254_pilon,2579,5
68965_pilon,2579,6
59069_pilon,2578,7
198480_pilon,2577,8
39384_pilon,2577,9
143367_pilon,2576,10
186974_pilon,2576,1
125578_pilon,2576,2
120728_pilon,2576,3
122645_pilon,2575,4
74335_pilon,2575,5
66632_pilon,2574,6
65470_pilon,2573,7
65836_pilon,2573,8
69266_pilon,2572,9
67154_pilon,2572,10
67916_pilon,2572,1
145723_pilon,2571,2
151892_pilon,2571,3
48361_pilon,2571,4
78325_pilon,2571,5
61872_pilon,2571,6
67442_pilon,2570,7
245031_pilon,2570,8
112864_pilon,2569,9
103169_pilon,2569,10
50046_pilon,2569,1
53976_pilon,2568,2
72431_pilon,2568,3
55746_pilon,2568,4
132275_pilon,2567,5
66840_pilon,2567,6
55717_pilon,2566,7
123529_pilon,2566,8
85184_pilon,2565,9
63109_pilon,2564,10
72751_pilon,2564,1
198595_pilon,2564,2
67221_pilon,2564,3
63773_pilon,2564,4
50398_pilon,2564,5
47861_pilon,2563,6
72975_pilon,2563,7
194104_pilon,2561,8
49404_pilon,2561,9
36880_pilon,2560,10
60385_pilon,2560,1
160540_pilon,2558,2
98492_pilon,2557,3
47871_pilon,2557,4
200918_pilon,2557,5
68055_pilon,2557,6
67433_pilon,2556,7
227749_pilon,2556,8
64871_pilon,2555,9
258453_pilon,2555,10
50552_pilon,2554,1
34662_pilon,2553,2
123569_pilon,2552,3
71301_pilon,2552,4
125153_pilon,2552,5
48707_pilon,2551,6
129188_pilon,2551,7
72586_pilon,2550,8
68913_pilon,2550,9
69886_pilon,2550,10
54249_pilon,2548,1
130798_pilon,2548,2
63497_pilon,2548,3
49984_pilon,2546,4
65050_pilon,2545,5
258746_pilon,2545,6
72756_pilon,2545,7
47839_pilon,2544,8
107797_pilon,2544,9
164418_pilon,2544,10
62564_pilon,2544,1
189332_pilon,2544,2
57162_pilon,2543,3
263762_pilon,2543,4
155747_pilon,2543,5
263761_pilon,2543,6
65302_pilon,2542,7
70565_pilon,2542,8
31787_pilon,2541,9
258359_pilon,2540,10
109842_pilon,2540,1
243729_pilon,2539,2
243590_pilon,2539,3
253724_pilon,2539,4
214622_pilon,2539,5
37720_pilon,2539,6
105417_pilon,2539,7
99617_pilon,2538,8
104644_pilon,2538,9
66213_pilon,2537,10
72772_pilon,2537,1
34562_pilon,2536,2
70102_pilon,2536,3
58093_pilon,2535,4
37140_pilon,2535,5
125144_pilon,2535,6
102207_pilon,2534,7
70739_pilon,2533,8
126988_pilon,2533,9
42722_pilon,2533,10
238090_pilon,2533,1
212927_pilon,2533,2
107678_pilon,2533,3
106478_pilon,2533,4
71499_pilon,2532,5
50456_pilon,2532,6
78888_pilon,2531,7
61803_pilon,2530,8
56358_pilon,2530,9
68476_pilon,2530,10
180683_pilon,2530,1
73838_pilon,2529,2
157394_pilon,2529,3
61381_pilon,2529,4
70885_pilon,2528,5
207821_pilon,2528,6
65663_pilon,2528,7
66277_pilon,2528,8
84161_pilon,2527,9
208127_pilon,2526,10
170845_pilon,2526,1
197829_pilon,2526,2
183051_pilon,2526,3
176839_pilon,2526,4
60890_pilon,2525,5
60828_pilon,2525,6
216755_pilon,2525,7
229316_pilon,2524,8
252322_pilon,2524,9
166759_pilon,2524,10
122538_pilon,2524,1
68027_pilon,2524,2
49921_pilon,2524,3
73121_pilon,2524,4
71462_pilon,2523,5
76897_pilon,2523,6
79190_pilon,2522,7
122537_pilon,2521,8
35901_pilon,2521,9
56063_pilon,2521,10
68836_pilon,2520,1
73910_pilon,2519,2
84655_pilon,2518,3
38981_pilon,2518,4
59763_pilon,2517,5
266854_pilon,2516,6
192407_pilon,2515,7
105920_pilon,2515,8
54845_pilon,2514,9
81768_pilon,2514,10
73279_pilon,2513,1
54074_pilon,2513,2
89576_pilon,2513,3
87898_pilon,2512,4
252318_pilon,2511,5
67332_pilon,2510,6
66304_pilon,2509,7
120696_pilon,2509,8
71119_pilon,2508,9
34412_pilon,2507,10
66347_pilon,2507,1
61536_pilon,2504,2
220424_pilon,2504,3
120807_pilon,2504,4
70136_pilon,2502,5
104335_pilon,2500,6
113620_pilon,2500,7
66030_pilon,2499,8
73723_pilon,2499,9
60979_pilon,2499,10
244762_pilon,2498,1
62191_pilon,2497,2
55981_pilon,2497,3
61426_pilon,2497,4
41817_pilon,2496,5
70490_pilon,2495,6
64468_pilon,2494,7
59397_pilon,2493,8
179953_pilon,2493,9
177977_pilon,2491,10
55559_pilon,2491,1
406_pilon,2491,2
58460_pilon,2491,3
54185_pilon,2491,4
70897_pilon,2491,5
61293_pilon,2490,6
40779_pilon,2490,7
73096_pilon,2489,8
89879_pilon,2489,9
60948_pilon,2488,10
179007_pilon,2488,1
242965_pilon,2488,2
69918_pilon,2488,3
125335_pilon,2486,4
91248_pilon,2486,5
245216_pilon,2485,6
60567_pilon,2484,7
206707_pilon,2484,8
59411_pilon,2483,9
38194_pilon,2483,10
135514_pilon,2482,1
59269_pilon,2482,2
240201_pilon,2482,3
63058_pilon,2481,4
195415_pilon,2480,5
65637_pilon,2480,6
56525_pilon,2477,7
63248_pilon,2477,8
130920_pilon,2476,9
72443_pilon,2476,10
66412_pilon,2476,1
71575_pilon,2475,2
73209_pilon,2475,3
102917_pilon,2475,4
225121_pilon,2475,5
71627_pilon,2475,6
72363_pilon,2474,7
56354_pilon,2473,8
37874_pilon,2473,9
206735_pilon,2472,10
58053_pilon,2472,1
263028_pilon,2471,2
50689_pilon,2469,3
242575_pilon,2469,4
267367_pilon,2469,5
84505_pilon,2469,6
251028_pilon,2468,7
70798_pilon,2468,8
207706_pilon,2467,9
28802_pilon,2467,10
67338_pilon,2467,1
65946_pilon,2466,2
66900_pilon,2466,3
70208_pilon,2466,4
76901_pilon,2465,5
32437_pilon,2465,6
70344_pilon,2464,7
39542_pilon,2464,8
150983_pilon,2463,9
263079_pilon,2462,10
48519_pilon,2461,1
56648_pilon,2461,2
261352_pilon,2460,3
259841_pilon,2460,4
129154_pilon,2459,5
53094_pilon,2458,6
137858_pilon,2458,7
59019_pilon,2456,8
76793_pilon,2455,9
264261_pilon,2454,10
39424_pilon,2452,1
68517_pilon,2452,2
270643_pilon,2451,3
63660_pilon,2451,4
197017_pilon,2451,5
257418_pilon,2450,6
56738_pilon,2450,7
84483_pilon,2449,8
85415_pilon,2449,9
66918_pilon,2449,10
119650_pilon,2448,1
63127_pilon,2448,2
82305_pilon,2447,3
59436_pilon,2446,4
95690_pilon,2446,5
68346_pilon,2446,6
66369_pilon,2445,7
65001_pilon,2445,8
70653_pilon,2445,9
71447_pilon,2445,10
59236_pilon,2444,1
270292_pilon,2443,2
54890_pilon,2443,3
64167_pilon,2443,4
59067_pilon,2442,5
97744_pilon,2442,6
148408_pilon,2441,7
170623_pilon,2441,8
54275_pilon,2441,9
74898_pilon,2440,10
251882_pilon,2440,1
70694_pilon,2440,2
261099_pilon,2439,3
67991_pilon,2439,4
91351_pilon,2438,5
84067_pilon,2436,6
77597_pilon,2436,7
59787_pilon,2435,8
63843_pilon,2435,9
64641_pilon,2434,10
66219_pilon,2433,1
137_pilon,2432,2
127210_pilon,2431,3
254352_pilon,2429,4
188424_pilon,2429,5
39414_pilon,2429,6
266066_pilon,2428,7
171104_pilon,2428,8
61308_pilon,2428,9
50173_pilon,2428,10
95280_pilon,2427,1
40258_pilon,2427,2
7985_pilon,2426,3
66744_pilon,2426,4
56390_pilon,2426,5
54412_pilon,2426,6
79834_pilon,2425,7
74882_pilon,2425,8
72212_pilon,2425,9
58719_pilon,2424,10
67321_pilon,2423,1
72251_pilon,2422,2
55412_pilon,2421,3
67382_pilon,2421,4
72329_pilon,2421,5
2100_pilon,2420,6
163116_pilon,2420,7
71402_pilon,2419,8
73256_pilon,2418,9
245918_pilon,2418,10
68806_pilon,2418,1
171105_pilon,2417,2
210070_pilon,2415,3
221338_pilon,2415,4
82939_pilon,2414,5
31619_pilon,2413,6
66983_pilon,2413,7
64564_pilon,2413,8
54856_pilon,2413,9
62155_pilon,2412,10
82871_pilon,2412,1
77550_pilon,2411,2
69267_pilon,2410,3
196060_pilon,2410,4
68418_pilon,2408,5
102914_pilon,2408,6
37657_pilon,2407,7
73247_pilon,2407,8
143527_pilon,2407,9
66696_pilon,2406,10
36280_pilon,2406,1
68644_pilon,2406,2
262592_pilon,2406,3
73203_pilon,2403,4
43181_pilon,2403,5
179821_pilon,2402,6
74964_pilon,2401,7
194484_pilon,2401,8
197891_pilon,2401,9
69467_pilon,2400,10
72726_pilon,2400,1
85416_pilon,2399,2
43079_pilon,2399,3
194545_pilon,2399,4
84484_pilon,2399,5
229406_pilon,2398,6
66825_pilon,2397,7
75618_pilon,2396,8
117385_pilon,2396,9
38907_pilon,2396,10
260693_pilon,2395,1
103332_pilon,2394,2
73281_pilon,2392,3
49573_pilon,2392,4
32322_pilon,2392,5
137859_pilon,2391,6
61994_pilon,2391,7
135050_pilon,2390,8
237866_pilon,2390,9
242962_pilon,2390,10
56505_pilon,2389,1
66031_pilon,2389,2
66861_pilon,2389,3
68178_pilon,2388,4
73854_pilon,2388,5
61288_pilon,2387,6
67763_pilon,2387,7
65942_pilon,2387,8
56284_pilon,2386,9
72847_pilon,2385,10
69243_pilon,2385,1
38872_pilon,2385,2
171103_pilon,2384,3
33023_pilon,2384,4
50260_pilon,2384,5
58854_pilon,2384,6
60690_pilon,2383,7
65585_pilon,2382,8
130446_pilon,2381,9
74972_pilon,2381,10
118443_pilon,2381,1
254729_pilon,2381,2
66787_pilon,2381,3
265398_pilon,2380,4
76888_pilon,2380,5
83739_pilon,2380,6
48583_pilon,2379,7
39274_pilon,2379,8
263481_pilon,2378,9
71616_pilon,2378,10
68048_pilon,2377,1
80227_pilon,2377,2
71474_pilon,2375,3
154644_pilon,2375,4
249257_pilon,2374,5
39035_pilon,2373,6
72559_pilon,2373,7
244122_pilon,2372,8
140253_pilon,2372,9
79519_pilon,2372,10
92879_pilon,2371,1
67777_pilon,2371,2
244123_pilon,2371,3
259843_pilon,2370,4
38445_pilon,2369,5
55432_pilon,2369,6
50434_pilon,2369,7
152784_pilon,2369,8
54436_pilon,2368,9
234862_pilon,2367,10
67912_pilon,2367,1
67812_pilon,2366,2
59004_pilon,2364,3
92074_pilon,2364,4
210663_pilon,2364,5
64256_pilon,2363,6
239112_pilon,2363,7
41873_pilon,2363,8
59139_pilon,2363,9
102872_pilon,2363,10
72988_pilon,2363,1
66622_pilon,2362,2
268983_pilon,2362,3
73909_pilon,2361,4
134477_pilon,2361,5
69952_pilon,2360,6
49467_pilon,2360,7
40800_pilon,2360,8
255730_pilon,2359,9
209208_pilon,2359,10
71661_pilon,2359,1
57124_pilon,2358,2
69369_pilon,2358,3
242428_pilon,2358,4
122774_pilon,2357,5
71439_pilon,2356,6
63379_pilon,2356,7
95550_pilon,2355,8
62313_pilon,2355,9
108460_pilon,2354,10
196403_pilon,2354,1
109912_pilon,2353,2
65534_pilon,2353,3
71409_pilon,2353,4
88888_pilon,2352,5
49559_pilon,2351,6
69475_pilon,2350,7
57704_pilon,2350,8
270926_pilon,2349,9
97210_pilon,2348,10
39192_pilon,2348,1
86991_pilon,2348,2
64659_pilon,2347,3
79216_pilon,2347,4
38990_pilon,2347,5
37093_pilon,2346,6
92197_pilon,2346,7
265119_pilon,2345,8
213478_pilon,2344,9
56531_pilon,2343,10
71752_pilon,2342,1
67672_pilon,2342,2
50109_pilon,2342,3
54427_pilon,2340,4
249916_pilon,2340,5
92571_pilon,2339,6
55613_pilon,2338,7
251870_pilon,2337,8
83427_pilon,2335,9
70695_pilon,2334,10
71823_pilon,2333,1
83329_pilon,2333,2
48803_pilon,2333,3
255293_pilon,2332,4
74983_pilon,2330,5
102036_pilon,2330,6
263922_pilon,2330,7
60694_pilon,2329,8
59377_pilon,2329,9
92281_pilon,2328,10
65662_pilon,2328,1
67595_pilon,2327,2
99678_pilon,2327,3
225307_pilon,2327,4
124765_pilon,2326,5
62057_pilon,2325,6
233407_pilon,2324,7
254840_pilon,2324,8
66807_pilon,2323,9
41864_pilon,2322,10
181850_pilon,2322,1
171874_pilon,2322,2
60754_pilon,2322,3
108073_pilon,2321,4
64571_pilon,2321,5
110234_pilon,2320,6
54622_pilon,2320,7
54374_pilon,2320,8
58737_pilon,2320,9
63855_pilon,2320,10
161061_pilon,2319,1
146146_pilon,2319,2
140902_pilon,2318,3
151875_pilon,2318,4
59869_pilon,2318,5
60795_pilon,2317,6
74202_pilon,2317,7
59078_pilon,2317,8
37132_pilon,2316,9
227403_pilon,2316,10
54278_pilon,2316,1
32107_pilon,2316,2
68177_pilon,2315,3
42284_pilon,2315,4
70263_pilon,2314,5
64976_pilon,2314,6
199430_pilon,2314,7
54042_pilon,2313,8
64376_pilon,2312,9
58758_pilon,2312,10
171877_pilon,2311,1
24527_pilon,2311,2
181853_pilon,2311,3
238100_pilon,2310,4
229412_pilon,2309,5
113875_pilon,2309,6
79860_pilon,2309,7
37008_pilon,2309,8
208369_pilon,2308,9
228149_pilon,2308,10
72252_pilon,2307,1
266112_pilon,2307,2
236951_pilon,2307,3
270648_pilon,2306,4
55645_pilon,2306,5
99823_pilon,2305,6
103826_pilon,2305,7
177500_pilon,2305,8
100703_pilon,2304,9
56979_pilon,2303,10
68774_pilon,2303,1
232718_pilon,2303,2
67465_pilon,2302,3
56624_pilon,2301,4
123832_pilon,2301,5
66574_pilon,2300,6
177649_pilon,2300,7
244810_pilon,2299,8
93610_pilon,2299,9
69501_pilon,2299,10
55038_pilon,2298,1
64695_pilon,2298,2
64477_pilon,2298,3
83263_pilon,2297,4
267942_pilon,2296,5
191279_pilon,2295,6
56587_pilon,2295,7
66505_pilon,2294,8
216563_pilon,2294,9
253006_pilon,2294,10
76017_pilon,2293,1
65594_pilon,2292,2
257581_pilon,2292,3
179727_pilon,2291,4
226091_pilon,2291,5
55604_pilon,2291,6
110807_pilon,2290,7
50106_pilon,2290,8
62068_pilon,2289,9
97811_pilon,2288,10
88342_pilon,2286,1
162805_pilon,2286,2
224379_pilon,2285,3
219687_pilon,2285,4
73697_pilon,2285,5
74381_pilon,2284,6
49263_pilon,2283,7
67721_pilon,2283,8
62165_pilon,2283,9
59016_pilon,2282,10
40823_pilon,2282,1
64484_pilon,2282,2
252434_pilon,2282,3
67305_pilon,2281,4
192316_pilon,2281,5
73057_pilon,2280,6
71671_pilon,2279,7
68577_pilon,2279,8
102064_pilon,2279,9
264246_pilon,2279,10
56079_pilon,2278,1
249637_pilon,2277,2
118162_pilon,2275,3
38888_pilon,2275,4
37585_pilon,2275,5
70500_pilon,2275,6
57898_pilon,2275,7
58787_pilon,2275,8
42951_pilon,2274,9
247894_pilon,2274,10
259316_pilon,2274,1
49938_pilon,2273,2
256196_pilon,2271,3
228655_pilon,2271,4
234531_pilon,2271,5
83565_pilon,2269,6
253235_pilon,2269,7
63729_pilon,2269,8
71193_pilon,2268,9
137886_pilon,2267,10
66946_pilon,2267,1
73042_pilon,2267,2
64124_pilon,2265,3
56430_pilon,2265,4
65351_pilon,2264,5
61766_pilon,2264,6
71782_pilon,2263,7
65505_pilon,2263,8
229762_pilon,2263,9
116045_pilon,2263,10
67854_pilon,2263,1
57032_pilon,2262,2
59150_pilon,2262,3
256199_pilon,2262,4
110182_pilon,2262,5
169676_pilon,2261,6
266165_pilon,2260,7
66917_pilon,2260,8
130080_pilon,2259,9
217589_pilon,2259,10
120454_pilon,2258,1
113078_pilon,2258,2
37742_pilon,2258,3
201654_pilon,2257,4
265925_pilon,2256,5
35885_pilon,2256,6
32904_pilon,2256,7
61750_pilon,2255,8
61957_pilon,2254,9
196601_pilon,2254,10
205802_pilon,2254,1
69754_pilon,2253,2
65934_pilon,2253,3
159416_pilon,2252,4
40981_pilon,2252,5
266057_pilon,2251,6
39551_pilon,2251,7
56684_pilon,2251,8
180467_pilon,2250,9
127156_pilon,2250,10
62049_pilon,2249,1
43177_pilon,2248,2
73859_pilon,2247,3
131271_pilon,2247,4
99681_pilon,2247,5
265687_pilon,2246,6
62484_pilon,2246,7
78305_pilon,2245,8
73543_pilon,2245,9
81535_pilon,2245,10
72650_pilon,2245,1
127692_pilon,2245,2
67615_pilon,2245,3
59421_pilon,2244,4
127365_pilon,2244,5
69312_pilon,2243,6
147301_pilon,2241,7
73440_pilon,2241,8
1045_pilon,2241,9
94093_pilon,2240,10
171538_pilon,2240,1
185042_pilon,2240,2
227269_pilon,2240,3
64753_pilon,2239,4
265696_pilon,2239,5
63466_pilon,2239,6
57306_pilon,2239,7
71542_pilon,2238,8
29139_pilon,2237,9
73588_pilon,2237,10
74270_pilon,2237,1
202994_pilon,2236,2
74502_pilon,2236,3
66728_pilon,2235,4
55894_pilon,2235,5
205_pilon,2234,6
255538_pilon,2234,7
165938_pilon,2233,8
198752_pilon,2233,9
265660_pilon,2232,10
68193_pilon,2231,1
69649_pilon,2230,2
213476_pilon,2229,3
49871_pilon,2229,4
212923_pilon,2228,5
66707_pilon,2227,6
189833_pilon,2227,7
84824_pilon,2227,8
69367_pilon,2227,9
56328_pilon,2226,10
39687_pilon,2226,1
222714_pilon,2225,2
129522_pilon,2225,3
64968_pilon,2225,4
93272_pilon,2225,5
170550_pilon,2224,6
130794_pilon,2224,7
120571_pilon,2224,8
65005_pilon,2222,9
85719_pilon,2222,10
72279_pilon,2221,1
193855_pilon,2220,2
54866_pilon,2220,3
72382_pilon,2220,4
109465_pilon,2220,5
71893_pilon,2219,6
63240_pilon,2217,7
202219_pilon,2217,8
72514_pilon,2217,9
72801_pilon,2217,10
68139_pilon,2216,1
142241_pilon,2216,2
73537_pilon,2216,3
166186_pilon,2216,4
39430_pilon,2216,5
183811_pilon,2216,6
239123_pilon,2216,7
71886_pilon,2216,8
73856_pilon,2215,9
261146_pilon,2215,10
264242_pilon,2215,1
70796_pilon,2215,2
100375_pilon,2215,3
72491_pilon,2214,4
60569_pilon,2214,5
68112_pilon,2214,6
158722_pilon,2213,7
66025_pilon,2213,8
67509_pilon,2212,9
266717_pilon,2211,10
222010_pilon,2210,1
71628_pilon,2210,2
163302_pilon,2210,3
58375_pilon,2210,4
71729_pilon,2209,5
74530_pilon,2209,6
104167_pilon,2208,7
65088_pilon,2208,8
107027_pilon,2207,9
185109_pilon,2207,10
66612_pilon,2206,1
66653_pilon,2205,2
39172_pilon,2205,3
61745_pilon,2203,4
266003_pilon,2203,5
58108_pilon,2202,6
33468_pilon,2201,7
66615_pilon,2201,8
68389_pilon,2200,9
58761_pilon,2200,10
37925_pilon,2200,1
262889_pilon,2199,2
28868_pilon,2199,3
66395_pilon,2198,4
65165_pilon,2198,5
151224_pilon,2198,6
247783_pilon,2198,7
37600_pilon,2197,8
79662_pilon,2197,9
62060_pilon,2197,10
61552_pilon,2197,1
111225_pilon,2196,2
49746_pilon,2196,3
76807_pilon,2196,4
265549_pilon,2195,5
55395_pilon,2194,6
24736_pilon,2194,7
49506_pilon,2194,8
74074_pilon,2193,9
74198_pilon,2193,10
50590_pilon,2193,1
65960_pilon,2192,2
241672_pilon,2192,3
61797_pilon,2191,4
238938_pilon,2190,5
242781_pilon,2189,6
75954_pilon,2188,7
70994_pilon,2186,8
173927_pilon,2186,9
238578_pilon,2185,10
254717_pilon,2185,1
145744_pilon,2184,2
60867_pilon,2184,3
72312_pilon,2184,4
68595_pilon,2184,5
34411_pilon,2183,6
34701_pilon,2183,7
32870_pilon,2182,8
67242_pilon,2182,9
61292_pilon,2181,10
65123_pilon,2181,1
78402_pilon,2180,2
103449_pilon,2180,3
37068_pilon,2180,4
40351_pilon,2180,5
60353_pilon,2179,6
169149_pilon,2179,7
111977_pilon,2179,8
265577_pilon,2179,9
66280_pilon,2178,10
175463_pilon,2178,1
137887_pilon,2178,2
90155_pilon,2177,3
84442_pilon,2177,4
96290_pilon,2177,5
256609_pilon,2176,6
72571_pilon,2175,7
64897_pilon,2175,8
62541_pilon,2173,9
56989_pilon,2173,10
90798_pilon,2173,1
162611_pilon,2173,2
70576_pilon,2172,3
32460_pilon,2172,4
69929_pilon,2172,5
247249_pilon,2172,6
231119_pilon,2171,7
63775_pilon,2171,8
213575_pilon,2170,9
236258_pilon,2169,10
33938_pilon,2169,1
59030_pilon,2169,2
65033_pilon,2169,3
242790_pilon,2168,4
110465_pilon,2168,5
72474_pilon,2165,6
252605_pilon,2165,7
50713_pilon,2165,8
71926_pilon,2164,9
66266_pilon,2163,10
83041_pilon,2162,1
40997_pilon,2162,2
63405_pilon,2161,3
94337_pilon,2161,4
60356_pilon,2159,5
33770_pilon,2159,6
229319_pilon,2158,7
117082_pilon,2158,8
93088_pilon,2158,9
67249_pilon,2157,10
248340_pilon,2157,1
104563_pilon,2157,2
66718_pilon,2157,3
112250_pilon,2156,4
100764_pilon,2156,5
61132_pilon,2156,6
253601_pilon,2155,7
94641_pilon,2155,8
30881_pilon,2154,9
135054_pilon,2154,10
78969_pilon,2154,1
67237_pilon,2153,2
40914_pilon,2151,3
59712_pilon,2151,4
146145_pilon,2151,5
39181_pilon,2150,6
49819_pilon,2150,7
161660_pilon,2150,8
162916_pilon,2150,9
67910_pilon,2150,10
266919_pilon,2149,1
255232_pilon,2149,2
37100_pilon,2149,3
71513_pilon,2149,4
266920_pilon,2149,5
75283_pilon,2148,6
264841_pilon,2147,7
261132_pilon,2146,8
55006_pilon,2146,9
95497_pilon,2146,10
170291_pilon,2145,1
99719_pilon,2145,2
105858_pilon,2145,3
241635_pilon,2145,4
68271_pilon,2144,5
63336_pilon,2144,6
68831_pilon,2143,7
40983_pilon,2143,8
71722_pilon,2142,9
167809_pilon,2141,10
236925_pilon,2140,1
69944_pilon,2140,2
73395_pilon,2140,3
107026_pilon,2139,4
114751_pilon,2139,5
58253_pilon,2138,6
63190_pilon,2137,7
204133_pilon,2137,8
59318_pilon,2136,9
86461_pilon,2134,10
164421_pilon,2133,1
70402_pilon,2133,2
187304_pilon,2132,3
196920_pilon,2132,4
66328_pilon,2131,5
86551_pilon,2130,6
58573_pilon,2130,7
61587_pilon,2130,8
